
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020245                       # Number of seconds simulated (Second)
simTicks                                  20244770910                       # Number of ticks simulated (Tick)
finalTick                                7326131018388                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4822.69                       # Real time elapsed on the host (Second)
hostTickRate                                  4197817                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   70192792                       # Number of bytes of host memory used (Byte)
simInsts                                    356985838                       # Number of instructions simulated (Count)
simOps                                      377003337                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    74022                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      78173                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7326131018388                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     33444348                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         33444348                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     33444459                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        33444459                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data       178123                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total         178123                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data       178130                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total        178130                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   1521847770                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   1521847770                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data   1521847770                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total   1521847770                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     33622471                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     33622471                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     33622589                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     33622589                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::switch_cpus0.data     0.005298                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.005298                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::switch_cpus0.data     0.005298                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.005298                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::switch_cpus0.data  8543.802709                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.demandAvgMissLatency::total  8543.802709                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::switch_cpus0.data  8543.466962                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::total  8543.466962                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.blockedCycles::no_mshrs         5947                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets           15                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs         1477                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets            9                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs      4.026405                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets     1.666667                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.unusedPrefetches            179148                       # number of HardPF blocks evicted w/o reference (Count)
system.cpu0.dcache.writebacks::writebacks       105674                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total           105674                       # number of writebacks (Count)
