,S_core0.decode.blockedCycles,S_core0.fetch.cycles,S_core0.numCycles,S_core0.numSimulatedInsts,S_core0.rename.LQFullEvents,S_core0.rename.unblockCycles,S_core0.rob.reads,S_core0.switch_cpus0.numRate,S_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core0.system.switch_cpus0.issueRate,S_core0.timesIdled,S_core0.l2cache.ReadReq.hits::total,S_core0.l2cache.demandAccesses::total,S_core1.decode.blockedCycles,S_core1.fetch.cycles,S_core1.numCycles,S_core1.numSimulatedInsts,S_core1.rename.LQFullEvents,S_core1.rename.unblockCycles,S_core1.rob.reads,S_core1.switch_cpus0.numRate,S_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core1.system.switch_cpus0.issueRate,S_core1.timesIdled,S_core1.l2cache.ReadReq.hits::total,S_core1.l2cache.demandAccesses::total,S_core2.decode.blockedCycles,S_core2.fetch.cycles,S_core2.numCycles,S_core2.numSimulatedInsts,S_core2.rename.LQFullEvents,S_core2.rename.unblockCycles,S_core2.rob.reads,S_core2.switch_cpus0.numRate,S_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core2.system.switch_cpus0.issueRate,S_core2.timesIdled,S_core2.l2cache.ReadReq.hits::total,S_core2.l2cache.demandAccesses::total,S_core3.decode.blockedCycles,S_core3.fetch.cycles,S_core3.numCycles,S_core3.numSimulatedInsts,S_core3.rename.LQFullEvents,S_core3.rename.unblockCycles,S_core3.rob.reads,S_core3.switch_cpus0.numRate,S_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core3.system.switch_cpus0.issueRate,S_core3.timesIdled,S_core3.l2cache.ReadReq.hits::total,S_core3.l2cache.demandAccesses::total,S_core3.ReadSharedReq.mshrMisses::total,S_core3.mem_ctrls.numStayReadState,S_core3.mem_ctrls.rdQLenPdf::3,S_core3.mem_ctrls.totGap,S_core3.system.l3.ReadSharedReq.accesses::total,S_core3.system.l3.demandAccesses::total,S_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,S_core3.system.l3.tags.totalRefs,S_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,NS_core0.decode.blockedCycles,NS_core0.fetch.cycles,NS_core0.numCycles,NS_core0.numSimulatedInsts,NS_core0.rename.LQFullEvents,NS_core0.rename.unblockCycles,NS_core0.rob.reads,NS_core0.switch_cpus0.numRate,NS_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core0.system.switch_cpus0.issueRate,NS_core0.timesIdled,NS_core0.l2cache.ReadReq.hits::total,NS_core0.l2cache.demandAccesses::total,NS_core1.decode.blockedCycles,NS_core1.fetch.cycles,NS_core1.numCycles,NS_core1.numSimulatedInsts,NS_core1.rename.LQFullEvents,NS_core1.rename.unblockCycles,NS_core1.rob.reads,NS_core1.switch_cpus0.numRate,NS_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core1.system.switch_cpus0.issueRate,NS_core1.timesIdled,NS_core1.l2cache.ReadReq.hits::total,NS_core1.l2cache.demandAccesses::total,NS_core2.decode.blockedCycles,NS_core2.fetch.cycles,NS_core2.numCycles,NS_core2.numSimulatedInsts,NS_core2.rename.LQFullEvents,NS_core2.rename.unblockCycles,NS_core2.rob.reads,NS_core2.switch_cpus0.numRate,NS_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core2.system.switch_cpus0.issueRate,NS_core2.timesIdled,NS_core2.l2cache.ReadReq.hits::total,NS_core2.l2cache.demandAccesses::total,NS_core3.decode.blockedCycles,NS_core3.fetch.cycles,NS_core3.numCycles,NS_core3.numSimulatedInsts,NS_core3.rename.LQFullEvents,NS_core3.rename.unblockCycles,NS_core3.rob.reads,NS_core3.switch_cpus0.numRate,NS_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core3.system.switch_cpus0.issueRate,NS_core3.timesIdled,NS_core3.l2cache.ReadReq.hits::total,NS_core3.l2cache.demandAccesses::total,NS_core3.ReadSharedReq.mshrMisses::total,NS_core3.mem_ctrls.numStayReadState,NS_core3.mem_ctrls.rdQLenPdf::3,NS_core3.mem_ctrls.totGap,NS_core3.system.l3.ReadSharedReq.accesses::total,NS_core3.system.l3.demandAccesses::total,NS_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,NS_core3.system.l3.tags.totalRefs,NS_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,Core0.L1.P0.degree,Core0.L1.P1.degree,Core0.L2.P0.degree,Core0.L2.P1.degree,Core1.L1.P0.degree,Core1.L1.P1.degree,Core1.L2.P0.degree,Core1.L2.P1.degree,Core2.L1.P0.degree,Core2.L1.P1.degree,Core2.L2.P0.degree,Core2.L2.P1.degree,Core3.L1.P0.degree,Core3.L1.P1.degree,Core3.L2.P0.degree,Core3.L2.P1.degree,LLC.P0.degree,LLC.P1.degree,LLC.P2.degree
mix103.alt_h1.0,348278.0,2108563.0,6066979.0,27285333.0,9664.0,118181.0,17127138.0,1.8189443213830145,0.0006711533142804462,12861.0,1.826623761183284,2925.0,1188.0,34730.0,1171514.0,2738654.0,6066979.0,27285333.0,947750.0,980481.0,18804331.0,2.303569700834633,0.01735063474810353,317387.0,2.304240050938037,359.0,735.0,241928.0,1420882.0,2116265.0,6066979.0,27285333.0,441112.0,499345.0,9784081.0,0.7398725131568776,0.01125525619600558,80338.0,0.7536192230103318,15377.0,75022.0,215253.0,4573820.0,4674540.0,6066979.0,27285333.0,1845499.0,1960112.0,8140478.0,0.38138009048655025,0.03238534719807832,90768.0,0.39855865662300793,1353.0,111285.0,206142.0,56804.0,193350.0,6730.0,1655926821.0,85720.0,87575.0,89483.0,798.0,135817.0,273946.0,2049253.0,5733965.0,27140946.0,7023.0,97228.0,17022129.0,1.921988885526856,0.0005105736195327898,19285.0,1.9303762754045413,4393.0,2547.0,37244.0,1223609.0,2611144.0,5733965.0,27140946.0,1018871.0,1061619.0,18042663.0,2.342588069512109,0.01987995167282761,632088.0,2.343386469920901,367.0,474.0,391107.0,1679097.0,2416619.0,5733965.0,27140946.0,631687.0,696935.0,9955959.0,0.8044271285227587,0.0117804446327645,171875.0,0.8171743287585467,25498.0,62764.0,243307.0,4339996.0,4461948.0,5733965.0,27140946.0,1628461.0,1771459.0,8134898.0,0.4380590045457201,0.038061181176990484,222941.0,0.45765277604589494,1834.0,121293.0,315226.0,87762.0,237488.0,1762.0,1565612958.0,163715.0,165482.0,1231313.0,167974.0,211958.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix103.alt_h1.1,273946.0,2049253.0,5733965.0,27140946.0,7023.0,97228.0,17022129.0,1.921988885526856,0.0005105736195327898,19285.0,1.9303762754045413,4393.0,2547.0,37244.0,1223609.0,2611144.0,5733965.0,27140946.0,1018871.0,1061619.0,18042663.0,2.342588069512109,0.01987995167282761,632088.0,2.343386469920901,367.0,474.0,391107.0,1679097.0,2416619.0,5733965.0,27140946.0,631687.0,696935.0,9955959.0,0.8044271285227587,0.0117804446327645,171875.0,0.8171743287585467,25498.0,62764.0,243307.0,4339996.0,4461948.0,5733965.0,27140946.0,1628461.0,1771459.0,8134898.0,0.4380590045457201,0.038061181176990484,222941.0,0.45765277604589494,1834.0,121293.0,315226.0,87762.0,237488.0,1762.0,1565612958.0,163715.0,165482.0,1231313.0,167974.0,211958.0,288041.0,2061728.0,5745437.0,30882451.0,7598.0,112733.0,17021906.0,1.9175122797447783,0.0006122083165989655,0.0,1.9253879208839988,5911.0,421.0,25225.0,941260.0,2629032.0,5745437.0,30882451.0,732355.0,753967.0,18051522.0,2.3370948110648504,0.023126625792348466,0.0,2.3378322658485335,367.0,473.0,143065.0,319261.0,1760481.0,5745437.0,30882451.0,26314.0,65853.0,13543555.0,1.417163568236846,0.0003710836843459167,0.0,1.4201121690134275,25829.0,4404.0,54623.0,4085170.0,4189147.0,5745437.0,30882451.0,1572595.0,1717664.0,8628563.0,0.5174396655989788,0.035933957619431814,13.0,0.5409315253130441,2590.0,149237.0,200719.0,29506.0,70230.0,3913.0,1568490886.0,39163.0,42570.0,6442.0,56221.0,17951.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
mix103.alt_h1.2,288041.0,2061728.0,5745437.0,30882451.0,7598.0,112733.0,17021906.0,1.9175122797447783,0.0006122083165989655,0.0,1.9253879208839988,5911.0,421.0,25225.0,941260.0,2629032.0,5745437.0,30882451.0,732355.0,753967.0,18051522.0,2.3370948110648504,0.023126625792348466,0.0,2.3378322658485335,367.0,473.0,143065.0,319261.0,1760481.0,5745437.0,30882451.0,26314.0,65853.0,13543555.0,1.417163568236846,0.0003710836843459167,0.0,1.4201121690134275,25829.0,4404.0,54623.0,4085170.0,4189147.0,5745437.0,30882451.0,1572595.0,1717664.0,8628563.0,0.5174396655989788,0.035933957619431814,13.0,0.5409315253130441,2590.0,149237.0,200719.0,29506.0,70230.0,3913.0,1568490886.0,39163.0,42570.0,6442.0,56221.0,17951.0,261324.0,2042024.0,5773474.0,27403003.0,6421.0,97090.0,16907593.0,1.8954255271609433,0.0006446649141638686,23759.0,1.9035956514223498,7473.0,619.0,36362.0,1172436.0,2607081.0,5773474.0,27403003.0,1000972.0,1036940.0,18322270.0,2.3724781647929825,0.01822097958944731,614453.0,2.3730324238058405,377.0,398.0,371525.0,1122672.0,1803309.0,5773474.0,27403003.0,298214.0,359007.0,9814495.0,0.7967291443591847,0.01926777431938772,284349.0,0.8115115786439845,41512.0,87501.0,372502.0,4122914.0,4243114.0,5773475.0,27403003.0,1461263.0,1604220.0,8251129.0,0.4570581841958266,0.03298329291836176,197924.0,0.4763985294818112,3700.0,121078.0,297062.0,70570.0,216703.0,1997.0,1576140150.0,131883.0,133476.0,1070960.0,354238.0,192179.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix103.alt_h1.3,261324.0,2042024.0,5773474.0,27403003.0,6421.0,97090.0,16907593.0,1.8954255271609433,0.0006446649141638686,23759.0,1.9035956514223498,7473.0,619.0,36362.0,1172436.0,2607081.0,5773474.0,27403003.0,1000972.0,1036940.0,18322270.0,2.3724781647929825,0.01822097958944731,614453.0,2.3730324238058405,377.0,398.0,371525.0,1122672.0,1803309.0,5773474.0,27403003.0,298214.0,359007.0,9814495.0,0.7967291443591847,0.01926777431938772,284349.0,0.8115115786439845,41512.0,87501.0,372502.0,4122914.0,4243114.0,5773475.0,27403003.0,1461263.0,1604220.0,8251129.0,0.4570581841958266,0.03298329291836176,197924.0,0.4763985294818112,3700.0,121078.0,297062.0,70570.0,216703.0,1997.0,1576140150.0,131883.0,133476.0,1070960.0,354238.0,192179.0,276550.0,2068724.0,5846339.0,27939539.0,8371.0,99983.0,17070811.0,1.8807864203563973,0.000584109372442399,0.0,1.8892004038766825,8849.0,4220.0,27826.0,993378.0,2668965.0,5846339.0,27939539.0,769127.0,794629.0,18396100.0,2.3414817375454966,0.023702092439118753,8.0,2.342271462534075,377.0,487.0,150939.0,642159.0,1396826.0,5846339.0,27939539.0,211481.0,238508.0,10737687.0,0.8825032212466639,0.022110737228510247,0.0,0.9023190410272138,58414.0,126881.0,300224.0,4129956.0,4247057.0,5846339.0,27939539.0,1591070.0,1754507.0,8790231.0,0.5176439477765488,0.03538383403251003,21.0,0.5407753467597415,4528.0,148700.0,200013.0,27340.0,72242.0,3938.0,1595891111.0,37759.0,41127.0,13482.0,71831.0,19195.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
mix103.alt_h1.4,276550.0,2068724.0,5846339.0,27939539.0,8371.0,99983.0,17070811.0,1.8807864203563973,0.000584109372442399,0.0,1.8892004038766825,8849.0,4220.0,27826.0,993378.0,2668965.0,5846339.0,27939539.0,769127.0,794629.0,18396100.0,2.3414817375454966,0.023702092439118753,8.0,2.342271462534075,377.0,487.0,150939.0,642159.0,1396826.0,5846339.0,27939539.0,211481.0,238508.0,10737687.0,0.8825032212466639,0.022110737228510247,0.0,0.9023190410272138,58414.0,126881.0,300224.0,4129956.0,4247057.0,5846339.0,27939539.0,1591070.0,1754507.0,8790231.0,0.5176439477765488,0.03538383403251003,21.0,0.5407753467597415,4528.0,148700.0,200013.0,27340.0,72242.0,3938.0,1595891111.0,37759.0,41127.0,13482.0,71831.0,19195.0,267201.0,2077142.0,5927202.0,27956376.0,4351.0,79689.0,17244726.0,1.8640350033624635,0.0005476340182139018,19160.0,1.8723166512631086,10539.0,756.0,34611.0,1161758.0,2665982.0,5927202.0,27956376.0,1000452.0,1034967.0,18820476.0,2.3722915129263353,0.017115820586741208,591962.0,2.3730137761459793,380.0,520.0,360526.0,789245.0,1459526.0,5927202.0,27956376.0,265744.0,306851.0,10608750.0,0.8398841476973452,0.025170056581002305,409465.0,0.8587218724787851,78338.0,124047.0,533042.0,4265910.0,4387476.0,5927202.0,27956376.0,1606578.0,1743316.0,8534510.0,0.4742355667986345,0.03802284932379872,246115.0,0.495395635242396,5377.0,136608.0,350641.0,64284.0,206835.0,2051.0,1618364748.0,140067.0,141906.0,1031270.0,341855.0,184242.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix103.alt_h1.5,267201.0,2077142.0,5927202.0,27956376.0,4351.0,79689.0,17244726.0,1.8640350033624635,0.0005476340182139018,19160.0,1.8723166512631086,10539.0,756.0,34611.0,1161758.0,2665982.0,5927202.0,27956376.0,1000452.0,1034967.0,18820476.0,2.3722915129263353,0.017115820586741208,591962.0,2.3730137761459793,380.0,520.0,360526.0,789245.0,1459526.0,5927202.0,27956376.0,265744.0,306851.0,10608750.0,0.8398841476973452,0.025170056581002305,409465.0,0.8587218724787851,78338.0,124047.0,533042.0,4265910.0,4387476.0,5927202.0,27956376.0,1606578.0,1743316.0,8534510.0,0.4742355667986345,0.03802284932379872,246115.0,0.495395635242396,5377.0,136608.0,350641.0,64284.0,206835.0,2051.0,1618364748.0,140067.0,141906.0,1031270.0,341855.0,184242.0,264294.0,2069793.0,5875895.0,28032669.0,7047.0,88704.0,17172025.0,1.8777016948056424,0.000430295073493519,0.0,1.8860466362996615,12009.0,2034.0,25869.0,996099.0,2682483.0,5875895.0,28032669.0,785301.0,808869.0,18504648.0,2.345462606122131,0.024577076781196056,0.0,2.3461394391833075,381.0,509.0,158244.0,654325.0,1397029.0,5875895.0,28032669.0,221661.0,252547.0,10744011.0,0.876041522185131,0.02100333561598445,0.0,0.895976698017919,95278.0,130419.0,302719.0,4125846.0,4238883.0,5875895.0,28032669.0,1596283.0,1760950.0,8860789.0,0.5200259705117263,0.03600830258922834,0.0,0.543935519610204,6210.0,153897.0,206470.0,27214.0,72302.0,3863.0,1604037981.0,37363.0,40222.0,14796.0,71635.0,19787.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
mix103.alt_h1.6,264294.0,2069793.0,5875895.0,28032669.0,7047.0,88704.0,17172025.0,1.8777016948056424,0.000430295073493519,0.0,1.8860466362996615,12009.0,2034.0,25869.0,996099.0,2682483.0,5875895.0,28032669.0,785301.0,808869.0,18504648.0,2.345462606122131,0.024577076781196056,0.0,2.3461394391833075,381.0,509.0,158244.0,654325.0,1397029.0,5875895.0,28032669.0,221661.0,252547.0,10744011.0,0.876041522185131,0.02100333561598445,0.0,0.895976698017919,95278.0,130419.0,302719.0,4125846.0,4238883.0,5875895.0,28032669.0,1596283.0,1760950.0,8860789.0,0.5200259705117263,0.03600830258922834,0.0,0.543935519610204,6210.0,153897.0,206470.0,27214.0,72302.0,3863.0,1604037981.0,37363.0,40222.0,14796.0,71635.0,19787.0,273203.0,2073115.0,5859407.0,27924153.0,6542.0,93100.0,17181150.0,1.8853670687153155,0.0007847660447791343,27710.0,1.893973059048467,13426.0,4247.0,44034.0,1097906.0,2639874.0,5859407.0,27924153.0,947593.0,975516.0,18594113.0,2.3716659382084226,0.015468309958230668,537711.0,2.372368398372054,381.0,511.0,311063.0,803372.0,1465848.0,5859407.0,27924153.0,277922.0,318199.0,10530409.0,0.8479922968314029,0.02568630705734322,416962.0,0.866712962591607,113934.0,122715.0,530506.0,4205854.0,4353782.0,5859407.0,27924153.0,1608047.0,1753426.0,8665338.0,0.4985158054390146,0.03461626531504011,234247.0,0.5197797319762905,6785.0,135030.0,338361.0,60539.0,200506.0,2023.0,1599514010.0,131427.0,133096.0,927320.0,353473.0,179115.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix103.alt_h1.7,273203.0,2073115.0,5859407.0,27924153.0,6542.0,93100.0,17181150.0,1.8853670687153155,0.0007847660447791343,27710.0,1.893973059048467,13426.0,4247.0,44034.0,1097906.0,2639874.0,5859407.0,27924153.0,947593.0,975516.0,18594113.0,2.3716659382084226,0.015468309958230668,537711.0,2.372368398372054,381.0,511.0,311063.0,803372.0,1465848.0,5859407.0,27924153.0,277922.0,318199.0,10530409.0,0.8479922968314029,0.02568630705734322,416962.0,0.866712962591607,113934.0,122715.0,530506.0,4205854.0,4353782.0,5859407.0,27924153.0,1608047.0,1753426.0,8665338.0,0.4985158054390146,0.03461626531504011,234247.0,0.5197797319762905,6785.0,135030.0,338361.0,60539.0,200506.0,2023.0,1599514010.0,131427.0,133096.0,927320.0,353473.0,179115.0,269957.0,2091798.0,5971593.0,29049286.0,4657.0,84095.0,17312791.0,1.8528724244937658,0.0006132001094326349,0.0,1.861322096130798,15032.0,885.0,25742.0,959490.0,2691083.0,5971593.0,29049286.0,780470.0,803605.0,18941225.0,2.3688787899644197,0.0233142666445986,0.0,2.369586306367497,385.0,509.0,161303.0,786330.0,1750124.0,5971593.0,29049286.0,155738.0,201214.0,11123388.0,0.944927258103491,0.008861500489754391,0.0,0.957160677226328,126001.0,67809.0,177792.0,4135793.0,4244482.0,5971593.0,29049286.0,1550464.0,1714799.0,8886660.0,0.5058316934861434,0.03552775675901737,0.0,0.5288659156777764,8021.0,150004.0,201359.0,28132.0,90224.0,5204.0,1630429798.0,40121.0,43232.0,6543.0,99633.0,28421.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
mix103.alt_h1.8,269957.0,2091798.0,5971593.0,29049286.0,4657.0,84095.0,17312791.0,1.8528724244937658,0.0006132001094326349,0.0,1.861322096130798,15032.0,885.0,25742.0,959490.0,2691083.0,5971593.0,29049286.0,780470.0,803605.0,18941225.0,2.3688787899644197,0.0233142666445986,0.0,2.369586306367497,385.0,509.0,161303.0,786330.0,1750124.0,5971593.0,29049286.0,155738.0,201214.0,11123388.0,0.944927258103491,0.008861500489754391,0.0,0.957160677226328,126001.0,67809.0,177792.0,4135793.0,4244482.0,5971593.0,29049286.0,1550464.0,1714799.0,8886660.0,0.5058316934861434,0.03552775675901737,0.0,0.5288659156777764,8021.0,150004.0,201359.0,28132.0,90224.0,5204.0,1630429798.0,40121.0,43232.0,6543.0,99633.0,28421.0,272714.0,2080594.0,5852990.0,27369406.0,5325.0,96413.0,17113644.0,1.8840524244873134,0.0004476464490369529,17456.0,1.8923249484451536,16412.0,2349.0,34630.0,1210951.0,2662246.0,5852990.0,27369406.0,1011255.0,1052179.0,18456959.0,2.3490103348886637,0.017934248417957717,598115.0,2.349807705121656,385.0,492.0,385094.0,1780741.0,2400082.0,5852990.0,27369406.0,338452.0,494586.0,9961727.0,0.7730199436527313,0.01531847114322505,203305.0,0.7874527378314332,139100.0,74309.0,296231.0,4402653.0,4506332.0,5852990.0,27369406.0,1361619.0,1496740.0,8198870.0,0.41517856685215593,0.03683818082517038,200256.0,0.43340976150651206,8766.0,116458.0,295318.0,79624.0,228106.0,1603.0,1597865202.0,138944.0,141247.0,1104537.0,420061.0,206232.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix103.alt_h1.9,272714.0,2080594.0,5852990.0,27369406.0,5325.0,96413.0,17113644.0,1.8840524244873134,0.0004476464490369529,17456.0,1.8923249484451536,16412.0,2349.0,34630.0,1210951.0,2662246.0,5852990.0,27369406.0,1011255.0,1052179.0,18456959.0,2.3490103348886637,0.017934248417957717,598115.0,2.349807705121656,385.0,492.0,385094.0,1780741.0,2400082.0,5852990.0,27369406.0,338452.0,494586.0,9961727.0,0.7730199436527313,0.01531847114322505,203305.0,0.7874527378314332,139100.0,74309.0,296231.0,4402653.0,4506332.0,5852990.0,27369406.0,1361619.0,1496740.0,8198870.0,0.41517856685215593,0.03683818082517038,200256.0,0.43340976150651206,8766.0,116458.0,295318.0,79624.0,228106.0,1603.0,1597865202.0,138944.0,141247.0,1104537.0,420061.0,206232.0,278864.0,2079993.0,5924665.0,28370009.0,6979.0,102234.0,17124050.0,1.8552613523296253,0.000716028211032108,0.0,1.8638643703905622,17937.0,1248.0,25198.0,875040.0,2689850.0,5924665.0,28370009.0,682331.0,695194.0,18734047.0,2.3599165522438823,0.01804156936552799,0.0,2.360420884556342,388.0,413.0,110198.0,1645872.0,2444989.0,5924665.0,28370009.0,506808.0,591187.0,10463062.0,0.8305607152471912,0.010217733659708295,0.0,0.8413851247285712,150128.0,53990.0,140397.0,4114338.0,4229252.0,5924665.0,28370009.0,1689968.0,1816605.0,8928601.0,0.5312825282104557,0.035536215448464636,11.0,0.5546048595152637,9875.0,154386.0,207603.0,39436.0,86934.0,4859.0,1617382470.0,50539.0,54036.0,17153.0,91005.0,18677.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
