,S_core0.decode.blockedCycles,S_core0.fetch.cycles,S_core0.numCycles,S_core0.numSimulatedInsts,S_core0.rename.LQFullEvents,S_core0.rename.unblockCycles,S_core0.rob.reads,S_core0.switch_cpus0.numRate,S_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core0.system.switch_cpus0.issueRate,S_core0.timesIdled,S_core0.l2cache.ReadReq.hits::total,S_core0.l2cache.demandAccesses::total,S_core1.decode.blockedCycles,S_core1.fetch.cycles,S_core1.numCycles,S_core1.numSimulatedInsts,S_core1.rename.LQFullEvents,S_core1.rename.unblockCycles,S_core1.rob.reads,S_core1.switch_cpus0.numRate,S_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core1.system.switch_cpus0.issueRate,S_core1.timesIdled,S_core1.l2cache.ReadReq.hits::total,S_core1.l2cache.demandAccesses::total,S_core2.decode.blockedCycles,S_core2.fetch.cycles,S_core2.numCycles,S_core2.numSimulatedInsts,S_core2.rename.LQFullEvents,S_core2.rename.unblockCycles,S_core2.rob.reads,S_core2.switch_cpus0.numRate,S_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core2.system.switch_cpus0.issueRate,S_core2.timesIdled,S_core2.l2cache.ReadReq.hits::total,S_core2.l2cache.demandAccesses::total,S_core3.decode.blockedCycles,S_core3.fetch.cycles,S_core3.numCycles,S_core3.numSimulatedInsts,S_core3.rename.LQFullEvents,S_core3.rename.unblockCycles,S_core3.rob.reads,S_core3.switch_cpus0.numRate,S_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core3.system.switch_cpus0.issueRate,S_core3.timesIdled,S_core3.l2cache.ReadReq.hits::total,S_core3.l2cache.demandAccesses::total,S_core3.ReadSharedReq.mshrMisses::total,S_core3.mem_ctrls.numStayReadState,S_core3.mem_ctrls.rdQLenPdf::3,S_core3.mem_ctrls.totGap,S_core3.system.l3.ReadSharedReq.accesses::total,S_core3.system.l3.demandAccesses::total,S_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,S_core3.system.l3.tags.totalRefs,S_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,NS_core0.decode.blockedCycles,NS_core0.fetch.cycles,NS_core0.numCycles,NS_core0.numSimulatedInsts,NS_core0.rename.LQFullEvents,NS_core0.rename.unblockCycles,NS_core0.rob.reads,NS_core0.switch_cpus0.numRate,NS_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core0.system.switch_cpus0.issueRate,NS_core0.timesIdled,NS_core0.l2cache.ReadReq.hits::total,NS_core0.l2cache.demandAccesses::total,NS_core1.decode.blockedCycles,NS_core1.fetch.cycles,NS_core1.numCycles,NS_core1.numSimulatedInsts,NS_core1.rename.LQFullEvents,NS_core1.rename.unblockCycles,NS_core1.rob.reads,NS_core1.switch_cpus0.numRate,NS_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core1.system.switch_cpus0.issueRate,NS_core1.timesIdled,NS_core1.l2cache.ReadReq.hits::total,NS_core1.l2cache.demandAccesses::total,NS_core2.decode.blockedCycles,NS_core2.fetch.cycles,NS_core2.numCycles,NS_core2.numSimulatedInsts,NS_core2.rename.LQFullEvents,NS_core2.rename.unblockCycles,NS_core2.rob.reads,NS_core2.switch_cpus0.numRate,NS_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core2.system.switch_cpus0.issueRate,NS_core2.timesIdled,NS_core2.l2cache.ReadReq.hits::total,NS_core2.l2cache.demandAccesses::total,NS_core3.decode.blockedCycles,NS_core3.fetch.cycles,NS_core3.numCycles,NS_core3.numSimulatedInsts,NS_core3.rename.LQFullEvents,NS_core3.rename.unblockCycles,NS_core3.rob.reads,NS_core3.switch_cpus0.numRate,NS_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core3.system.switch_cpus0.issueRate,NS_core3.timesIdled,NS_core3.l2cache.ReadReq.hits::total,NS_core3.l2cache.demandAccesses::total,NS_core3.ReadSharedReq.mshrMisses::total,NS_core3.mem_ctrls.numStayReadState,NS_core3.mem_ctrls.rdQLenPdf::3,NS_core3.mem_ctrls.totGap,NS_core3.system.l3.ReadSharedReq.accesses::total,NS_core3.system.l3.demandAccesses::total,NS_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,NS_core3.system.l3.tags.totalRefs,NS_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,Core0.L1.P0.degree,Core0.L1.P1.degree,Core0.L2.P0.degree,Core0.L2.P1.degree,Core1.L1.P0.degree,Core1.L1.P1.degree,Core1.L2.P0.degree,Core1.L2.P1.degree,Core2.L1.P0.degree,Core2.L1.P1.degree,Core2.L2.P0.degree,Core2.L2.P1.degree,Core3.L1.P0.degree,Core3.L1.P1.degree,Core3.L2.P0.degree,Core3.L2.P1.degree,LLC.P0.degree,LLC.P1.degree,LLC.P2.degree
mix92.alth_d23.0,264153.0,2685884.0,7700940.0,48430101.0,36378.0,44021.0,19216714.0,1.5681036341018109,0.00017086223952490716,4398.0,1.5752480865972207,842.0,2696.0,7930.0,319724.0,3305503.0,7700940.0,48430101.0,86044.0,117263.0,26410219.0,2.5491568561759994,0.0005018270452569032,22455.0,2.550596680405249,480.0,555.0,8542.0,7075289.0,7073427.0,7700940.0,48430101.0,2683916.0,2811705.0,10216885.0,0.35741493895550414,0.10899843140990446,717922.0,0.39584959758159394,287.0,419136.0,1248023.0,610011.0,3316869.0,7700940.0,48430101.0,11727.0,56023.0,23258013.0,2.2108498443047213,0.010750998144853493,295752.0,2.2354228185130647,130.0,35387.0,298157.0,21511.0,53710.0,2668.0,2102191252.0,32673.0,32847.0,15134.0,14.0,33432.0,203152.0,2601219.0,7526787.0,48054944.0,28106.0,31480.0,18902054.0,1.5721673803177902,0.0001200947455161549,5695.0,1.5779278728094737,1207.0,1842.0,6797.0,170129.0,3202493.0,7526787.0,48054944.0,35666.0,59487.0,26453319.0,2.628379014843917,0.0005075771695455069,38080.0,2.6299641533631815,689.0,467.0,13694.0,7009411.0,7031035.0,7526787.0,48054944.0,2557088.0,2690933.0,9721268.0,0.317531637337419,0.11733508468734287,1511118.0,0.3516368936705662,485.0,363860.0,1755641.0,506084.0,3180414.0,7526787.0,48054944.0,15165.0,60989.0,22919346.0,2.237314407860884,0.007398855070194487,323011.0,2.262162061979434,344.0,35069.0,292932.0,11250.0,35493.0,901.0,2051404649.0,25715.0,25754.0,115341.0,2.0,27281.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix92.alth_d23.1,203152.0,2601219.0,7526787.0,48054944.0,28106.0,31480.0,18902054.0,1.5721673803177902,0.0001200947455161549,5695.0,1.5779278728094737,1207.0,1842.0,6797.0,170129.0,3202493.0,7526787.0,48054944.0,35666.0,59487.0,26453319.0,2.628379014843917,0.0005075771695455069,38080.0,2.6299641533631815,689.0,467.0,13694.0,7009411.0,7031035.0,7526787.0,48054944.0,2557088.0,2690933.0,9721268.0,0.317531637337419,0.11733508468734287,1511118.0,0.3516368936705662,485.0,363860.0,1755641.0,506084.0,3180414.0,7526787.0,48054944.0,15165.0,60989.0,22919346.0,2.237314407860884,0.007398855070194487,323011.0,2.262162061979434,344.0,35069.0,292932.0,11250.0,35493.0,901.0,2051404649.0,25715.0,25754.0,115341.0,2.0,27281.0,283299.0,2675207.0,7472597.0,48019813.0,37408.0,60161.0,18952862.0,1.5945212889173603,0.00017548778624949498,0.0,1.6003046865768353,1533.0,2210.0,4706.0,399104.0,3337056.0,7472597.0,48019813.0,113178.0,146260.0,25833341.0,2.562187014768761,0.0007710782745162341,0.0,2.5641151262405826,708.0,303.0,5025.0,6901088.0,6947565.0,7472597.0,48019813.0,2692439.0,2805952.0,10104182.0,0.3760849139863959,0.10653169905335405,0.0,0.4156463944195037,485.0,431418.0,659080.0,426276.0,3143462.0,7472597.0,48019813.0,28851.0,65939.0,22974472.0,2.2709430202110457,0.04019627907744621,2.0,2.2960943832512313,344.0,35178.0,176471.0,16429.0,37558.0,3183.0,2043477345.0,20778.0,20840.0,10859.0,0.0,3527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
mix92.alth_d23.2,283299.0,2675207.0,7472597.0,48019813.0,37408.0,60161.0,18952862.0,1.5945212889173603,0.00017548778624949498,0.0,1.6003046865768353,1533.0,2210.0,4706.0,399104.0,3337056.0,7472597.0,48019813.0,113178.0,146260.0,25833341.0,2.562187014768761,0.0007710782745162341,0.0,2.5641151262405826,708.0,303.0,5025.0,6901088.0,6947565.0,7472597.0,48019813.0,2692439.0,2805952.0,10104182.0,0.3760849139863959,0.10653169905335405,0.0,0.4156463944195037,485.0,431418.0,659080.0,426276.0,3143462.0,7472597.0,48019813.0,28851.0,65939.0,22974472.0,2.2709430202110457,0.04019627907744621,2.0,2.2960943832512313,344.0,35178.0,176471.0,16429.0,37558.0,3183.0,2043477345.0,20778.0,20840.0,10859.0,0.0,3527.0,158839.0,2450794.0,7082692.0,46048967.0,22062.0,24967.0,18227463.0,1.6319935979144653,0.00013228324638943936,6416.0,1.6371153792936357,1755.0,1676.0,6564.0,157180.0,3027510.0,7082692.0,46048967.0,37147.0,59697.0,25049376.0,2.646778654217916,0.0006144257100171106,43008.0,2.648094114497708,752.0,372.0,18443.0,6625686.0,6648187.0,7082692.0,46048967.0,2415424.0,2540643.0,9193353.0,0.3197213714785282,0.11527866086821346,1401368.0,0.3540631161146073,575.0,344799.0,1641348.0,479742.0,3011847.0,7082692.0,46048967.0,18601.0,63063.0,21692884.0,2.251196578927899,0.0074275920324507385,304798.0,2.276183264781244,349.0,33140.0,276318.0,10330.0,31688.0,777.0,1933454006.0,23162.0,23195.0,96715.0,10.0,24494.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix92.alth_d23.3,158839.0,2450794.0,7082692.0,46048967.0,22062.0,24967.0,18227463.0,1.6319935979144653,0.00013228324638943936,6416.0,1.6371153792936357,1755.0,1676.0,6564.0,157180.0,3027510.0,7082692.0,46048967.0,37147.0,59697.0,25049376.0,2.646778654217916,0.0006144257100171106,43008.0,2.648094114497708,752.0,372.0,18443.0,6625686.0,6648187.0,7082692.0,46048967.0,2415424.0,2540643.0,9193353.0,0.3197213714785282,0.11527866086821346,1401368.0,0.3540631161146073,575.0,344799.0,1641348.0,479742.0,3011847.0,7082692.0,46048967.0,18601.0,63063.0,21692884.0,2.251196578927899,0.0074275920324507385,304798.0,2.276183264781244,349.0,33140.0,276318.0,10330.0,31688.0,777.0,1933454006.0,23162.0,23195.0,96715.0,10.0,24494.0,196909.0,2591524.0,7527464.0,47989096.0,29474.0,38540.0,18861384.0,1.565310707563663,0.00017687925170238751,0.0,1.5706887472327997,2025.0,1885.0,4059.0,580513.0,3412328.0,7527464.0,47989096.0,198754.0,300741.0,25541187.0,2.5094843362917443,0.0013376414378008174,0.0,2.5108865349605125,824.0,735.0,8850.0,6946798.0,6998083.0,7527464.0,47989096.0,2707299.0,2817494.0,10183525.0,0.37639701764100103,0.10470321692681123,0.0,0.4161238100906228,575.0,435686.0,661817.0,430807.0,3167917.0,7527464.0,47989096.0,29642.0,67142.0,23138769.0,2.2703497486005912,0.04050800208139192,5.0,2.295485571236209,349.0,35397.0,178835.0,15143.0,35801.0,2897.0,2051073268.0,20191.0,20324.0,12391.0,59.0,3655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
mix92.alth_d23.4,196909.0,2591524.0,7527464.0,47989096.0,29474.0,38540.0,18861384.0,1.565310707563663,0.00017687925170238751,0.0,1.5706887472327997,2025.0,1885.0,4059.0,580513.0,3412328.0,7527464.0,47989096.0,198754.0,300741.0,25541187.0,2.5094843362917443,0.0013376414378008174,0.0,2.5108865349605125,824.0,735.0,8850.0,6946798.0,6998083.0,7527464.0,47989096.0,2707299.0,2817494.0,10183525.0,0.37639701764100103,0.10470321692681123,0.0,0.4161238100906228,575.0,435686.0,661817.0,430807.0,3167917.0,7527464.0,47989096.0,29642.0,67142.0,23138769.0,2.2703497486005912,0.04050800208139192,5.0,2.295485571236209,349.0,35397.0,178835.0,15143.0,35801.0,2897.0,2051073268.0,20191.0,20324.0,12391.0,59.0,3655.0,161334.0,2583675.0,7541715.0,47897364.0,19534.0,23473.0,18921636.0,1.5673636566749074,0.0001313921325421626,6540.0,1.5729224718780808,2279.0,1895.0,7146.0,491253.0,3423086.0,7541715.0,47897364.0,240527.0,333950.0,25778303.0,2.552717651091297,0.0014908561336652274,115437.0,2.5551499890939926,888.0,1004.0,43650.0,7060202.0,7081319.0,7541715.0,47897364.0,2555949.0,2696825.0,9788895.0,0.31969253677711235,0.11630653952258707,1515792.0,0.35399932243528165,654.0,367005.0,1759641.0,505096.0,3204197.0,7541715.0,47897364.0,14726.0,61894.0,23109602.0,2.252772744660863,0.007325191010680225,321240.0,2.277749822155836,351.0,35168.0,292804.0,10755.0,33615.0,863.0,2062622562.0,26862.0,26911.0,103812.0,173.0,25499.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix92.alth_d23.5,161334.0,2583675.0,7541715.0,47897364.0,19534.0,23473.0,18921636.0,1.5673636566749074,0.0001313921325421626,6540.0,1.5729224718780808,2279.0,1895.0,7146.0,491253.0,3423086.0,7541715.0,47897364.0,240527.0,333950.0,25778303.0,2.552717651091297,0.0014908561336652274,115437.0,2.5551499890939926,888.0,1004.0,43650.0,7060202.0,7081319.0,7541715.0,47897364.0,2555949.0,2696825.0,9788895.0,0.31969253677711235,0.11630653952258707,1515792.0,0.35399932243528165,654.0,367005.0,1759641.0,505096.0,3204197.0,7541715.0,47897364.0,14726.0,61894.0,23109602.0,2.252772744660863,0.007325191010680225,321240.0,2.277749822155836,351.0,35168.0,292804.0,10755.0,33615.0,863.0,2062622562.0,26862.0,26911.0,103812.0,173.0,25499.0,196298.0,2645254.0,7632723.0,48385281.0,30121.0,35354.0,19123595.0,1.5662208624628458,0.0001741507177270753,0.0,1.5716266658700964,2534.0,2036.0,4268.0,747864.0,3595892.0,7632723.0,48385281.0,286202.0,413274.0,25544466.0,2.477420443529786,0.0017502223208382705,0.0,2.4800411334198817,904.0,559.0,10997.0,7045741.0,7096607.0,7632723.0,48385281.0,2793410.0,2904636.0,10324550.0,0.3760874068140557,0.10806705836067929,7.0,0.4157517572693258,654.0,441233.0,676891.0,436753.0,3211748.0,7632723.0,48385281.0,32491.0,70737.0,23462502.0,2.2703586911250415,0.04028604193624099,0.0,2.295463493172751,351.0,35795.0,180399.0,15971.0,36247.0,3310.0,2084007471.0,21348.0,21430.0,13272.0,451.0,2758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
mix92.alth_d23.6,196298.0,2645254.0,7632723.0,48385281.0,30121.0,35354.0,19123595.0,1.5662208624628458,0.0001741507177270753,0.0,1.5716266658700964,2534.0,2036.0,4268.0,747864.0,3595892.0,7632723.0,48385281.0,286202.0,413274.0,25544466.0,2.477420443529786,0.0017502223208382705,0.0,2.4800411334198817,904.0,559.0,10997.0,7045741.0,7096607.0,7632723.0,48385281.0,2793410.0,2904636.0,10324550.0,0.3760874068140557,0.10806705836067929,7.0,0.4157517572693258,654.0,441233.0,676891.0,436753.0,3211748.0,7632723.0,48385281.0,32491.0,70737.0,23462502.0,2.2703586911250415,0.04028604193624099,0.0,2.295463493172751,351.0,35795.0,180399.0,15971.0,36247.0,3310.0,2084007471.0,21348.0,21430.0,13272.0,451.0,2758.0,271553.0,2659176.0,7338759.0,46842446.0,34340.0,45763.0,19010197.0,1.6483421788343233,0.00023007798285519586,11528.0,1.6552918552033116,2881.0,3257.0,12650.0,449808.0,3281876.0,7338759.0,46842446.0,213073.0,301162.0,25090144.0,2.5491116413551667,0.0014403196092824795,107307.0,2.5508443593801076,964.0,961.0,42070.0,6866682.0,6890332.0,7338759.0,46842446.0,2508535.0,2638953.0,9528156.0,0.3199530056784805,0.11804400034176454,1496840.0,0.35429246279922805,727.0,357358.0,1718548.0,491676.0,3119242.0,7338759.0,46842446.0,13054.0,58108.0,22485518.0,2.2524563076672774,0.007369926365008115,313689.0,2.2774466364135955,353.0,34328.0,285946.0,11445.0,37424.0,945.0,2001978699.0,29868.0,29947.0,123037.0,2955.0,29216.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix92.alth_d23.7,271553.0,2659176.0,7338759.0,46842446.0,34340.0,45763.0,19010197.0,1.6483421788343233,0.00023007798285519586,11528.0,1.6552918552033116,2881.0,3257.0,12650.0,449808.0,3281876.0,7338759.0,46842446.0,213073.0,301162.0,25090144.0,2.5491116413551667,0.0014403196092824795,107307.0,2.5508443593801076,964.0,961.0,42070.0,6866682.0,6890332.0,7338759.0,46842446.0,2508535.0,2638953.0,9528156.0,0.3199530056784805,0.11804400034176454,1496840.0,0.35429246279922805,727.0,357358.0,1718548.0,491676.0,3119242.0,7338759.0,46842446.0,13054.0,58108.0,22485518.0,2.2524563076672774,0.007369926365008115,313689.0,2.2774466364135955,353.0,34328.0,285946.0,11445.0,37424.0,945.0,2001978699.0,29868.0,29947.0,123037.0,2955.0,29216.0,204454.0,2552489.0,7411207.0,47454448.0,25244.0,40142.0,18678347.0,1.574240876013853,0.00014039866200075114,0.0,1.5793257427568816,3154.0,1554.0,3856.0,460886.0,3348117.0,7411207.0,47454448.0,177411.0,264765.0,25311899.0,2.5434058177028382,0.0012450508704183454,0.0,2.5445770169420445,984.0,428.0,7977.0,6841092.0,6889454.0,7411207.0,47454448.0,2667739.0,2778968.0,10028774.0,0.37699027972096855,0.10458004666290535,21.0,0.4166378027222826,727.0,428453.0,651202.0,501728.0,3152690.0,7411207.0,47454448.0,25851.0,109843.0,22572358.0,2.2397166885232056,0.039472649783058665,7.0,2.2642457564604523,415.0,34094.0,172946.0,14845.0,35327.0,2792.0,2024845000.0,21752.0,22262.0,9973.0,6596.0,3939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
mix92.alth_d23.8,204454.0,2552489.0,7411207.0,47454448.0,25244.0,40142.0,18678347.0,1.574240876013853,0.00014039866200075114,0.0,1.5793257427568816,3154.0,1554.0,3856.0,460886.0,3348117.0,7411207.0,47454448.0,177411.0,264765.0,25311899.0,2.5434058177028382,0.0012450508704183454,0.0,2.5445770169420445,984.0,428.0,7977.0,6841092.0,6889454.0,7411207.0,47454448.0,2667739.0,2778968.0,10028774.0,0.37699027972096855,0.10458004666290535,21.0,0.4166378027222826,727.0,428453.0,651202.0,501728.0,3152690.0,7411207.0,47454448.0,25851.0,109843.0,22572358.0,2.2397166885232056,0.039472649783058665,7.0,2.2642457564604523,415.0,34094.0,172946.0,14845.0,35327.0,2792.0,2024845000.0,21752.0,22262.0,9973.0,6596.0,3939.0,100756.0,2503719.0,7794666.0,48044320.0,13171.0,16075.0,18647878.0,1.4531732341065031,0.00011773356466194947,4978.0,1.4567873722876643,3500.0,1547.0,6364.0,318278.0,3494221.0,7794666.0,48044320.0,143363.0,211494.0,26985154.0,2.5953535404852497,0.0012137147806271088,96237.0,2.5971900527873806,1027.0,606.0,40820.0,7291684.0,7318276.0,7794666.0,48044320.0,2687923.0,2826967.0,10110932.0,0.3190144388483099,0.11598613459057522,1534141.0,0.35323732921975104,825.0,378509.0,1816348.0,827331.0,3448262.0,7794666.0,48044320.0,5940.0,236362.0,23004386.0,2.127051114185008,0.007074948609938342,305608.0,2.1493237811600907,517.0,32344.0,286095.0,14523.0,47187.0,1072.0,2118925274.0,39299.0,39939.0,220939.0,24885.0,37331.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix92.alth_d23.9,100756.0,2503719.0,7794666.0,48044320.0,13171.0,16075.0,18647878.0,1.4531732341065031,0.00011773356466194947,4978.0,1.4567873722876643,3500.0,1547.0,6364.0,318278.0,3494221.0,7794666.0,48044320.0,143363.0,211494.0,26985154.0,2.5953535404852497,0.0012137147806271088,96237.0,2.5971900527873806,1027.0,606.0,40820.0,7291684.0,7318276.0,7794666.0,48044320.0,2687923.0,2826967.0,10110932.0,0.3190144388483099,0.11598613459057522,1534141.0,0.35323732921975104,825.0,378509.0,1816348.0,827331.0,3448262.0,7794666.0,48044320.0,5940.0,236362.0,23004386.0,2.127051114185008,0.007074948609938342,305608.0,2.1493237811600907,517.0,32344.0,286095.0,14523.0,47187.0,1072.0,2118925274.0,39299.0,39939.0,220939.0,24885.0,37331.0,263351.0,2663721.0,7438569.0,47977227.0,48932.0,55468.0,19029151.0,1.617877040597459,0.00022115338086731317,0.0,1.624369956103116,3780.0,2692.0,5175.0,437932.0,3395493.0,7438569.0,47977227.0,171345.0,254375.0,25421260.0,2.5466219376334345,0.001123723235946311,0.0,2.5489569297535586,1042.0,400.0,7234.0,6865621.0,6915146.0,7438569.0,47977227.0,2735934.0,2847293.0,10065627.0,0.3766620972394018,0.10586901637116558,0.0,0.4164938175608776,825.0,430345.0,656695.0,398076.0,3114241.0,7438569.0,47977227.0,1910.0,38446.0,22923395.0,2.2784491210607847,0.04015237404716345,0.0,2.3037344951697025,519.0,35147.0,176155.0,12566.0,29993.0,2181.0,2031939819.0,19120.0,19266.0,8387.0,16785.0,2731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
