,S_core0.decode.blockedCycles,S_core0.fetch.cycles,S_core0.numCycles,S_core0.numSimulatedInsts,S_core0.rename.LQFullEvents,S_core0.rename.unblockCycles,S_core0.rob.reads,S_core0.switch_cpus0.numRate,S_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core0.system.switch_cpus0.issueRate,S_core0.timesIdled,S_core0.l2cache.ReadReq.hits::total,S_core0.l2cache.demandAccesses::total,S_core1.decode.blockedCycles,S_core1.fetch.cycles,S_core1.numCycles,S_core1.numSimulatedInsts,S_core1.rename.LQFullEvents,S_core1.rename.unblockCycles,S_core1.rob.reads,S_core1.switch_cpus0.numRate,S_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core1.system.switch_cpus0.issueRate,S_core1.timesIdled,S_core1.l2cache.ReadReq.hits::total,S_core1.l2cache.demandAccesses::total,S_core2.decode.blockedCycles,S_core2.fetch.cycles,S_core2.numCycles,S_core2.numSimulatedInsts,S_core2.rename.LQFullEvents,S_core2.rename.unblockCycles,S_core2.rob.reads,S_core2.switch_cpus0.numRate,S_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core2.system.switch_cpus0.issueRate,S_core2.timesIdled,S_core2.l2cache.ReadReq.hits::total,S_core2.l2cache.demandAccesses::total,S_core3.decode.blockedCycles,S_core3.fetch.cycles,S_core3.numCycles,S_core3.numSimulatedInsts,S_core3.rename.LQFullEvents,S_core3.rename.unblockCycles,S_core3.rob.reads,S_core3.switch_cpus0.numRate,S_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,S_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,S_core3.system.switch_cpus0.issueRate,S_core3.timesIdled,S_core3.l2cache.ReadReq.hits::total,S_core3.l2cache.demandAccesses::total,S_core3.ReadSharedReq.mshrMisses::total,S_core3.mem_ctrls.numStayReadState,S_core3.mem_ctrls.rdQLenPdf::3,S_core3.mem_ctrls.totGap,S_core3.system.l3.ReadSharedReq.accesses::total,S_core3.system.l3.demandAccesses::total,S_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,S_core3.system.l3.tags.totalRefs,S_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,NS_core0.decode.blockedCycles,NS_core0.fetch.cycles,NS_core0.numCycles,NS_core0.numSimulatedInsts,NS_core0.rename.LQFullEvents,NS_core0.rename.unblockCycles,NS_core0.rob.reads,NS_core0.switch_cpus0.numRate,NS_core0.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core0.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core0.system.switch_cpus0.issueRate,NS_core0.timesIdled,NS_core0.l2cache.ReadReq.hits::total,NS_core0.l2cache.demandAccesses::total,NS_core1.decode.blockedCycles,NS_core1.fetch.cycles,NS_core1.numCycles,NS_core1.numSimulatedInsts,NS_core1.rename.LQFullEvents,NS_core1.rename.unblockCycles,NS_core1.rob.reads,NS_core1.switch_cpus0.numRate,NS_core1.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core1.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core1.system.switch_cpus0.issueRate,NS_core1.timesIdled,NS_core1.l2cache.ReadReq.hits::total,NS_core1.l2cache.demandAccesses::total,NS_core2.decode.blockedCycles,NS_core2.fetch.cycles,NS_core2.numCycles,NS_core2.numSimulatedInsts,NS_core2.rename.LQFullEvents,NS_core2.rename.unblockCycles,NS_core2.rob.reads,NS_core2.switch_cpus0.numRate,NS_core2.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core2.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core2.system.switch_cpus0.issueRate,NS_core2.timesIdled,NS_core2.l2cache.ReadReq.hits::total,NS_core2.l2cache.demandAccesses::total,NS_core3.decode.blockedCycles,NS_core3.fetch.cycles,NS_core3.numCycles,NS_core3.numSimulatedInsts,NS_core3.rename.LQFullEvents,NS_core3.rename.unblockCycles,NS_core3.rob.reads,NS_core3.switch_cpus0.numRate,NS_core3.system.cpu0.dcache.ReadReq.mshrMissRate::total,NS_core3.system.cpu0.dcache.prefetcher.prefetchers1.pfIssued,NS_core3.system.switch_cpus0.issueRate,NS_core3.timesIdled,NS_core3.l2cache.ReadReq.hits::total,NS_core3.l2cache.demandAccesses::total,NS_core3.ReadSharedReq.mshrMisses::total,NS_core3.mem_ctrls.numStayReadState,NS_core3.mem_ctrls.rdQLenPdf::3,NS_core3.mem_ctrls.totGap,NS_core3.system.l3.ReadSharedReq.accesses::total,NS_core3.system.l3.demandAccesses::total,NS_core3.system.l3.prefetcher.prefetchersx.pfSpanPage,NS_core3.system.l3.tags.totalRefs,NS_core3.system.mem_ctrls.requestorReadAccesses::cpu0.dcache.prefetcher.prefetchers1,Core0.L1.P0.degree,Core0.L1.P1.degree,Core0.L2.P0.degree,Core0.L2.P1.degree,Core1.L1.P0.degree,Core1.L1.P1.degree,Core1.L2.P0.degree,Core1.L2.P1.degree,Core2.L1.P0.degree,Core2.L1.P1.degree,Core2.L2.P0.degree,Core2.L2.P1.degree,Core3.L1.P0.degree,Core3.L1.P1.degree,Core3.L2.P0.degree,Core3.L2.P1.degree,LLC.P0.degree,LLC.P1.degree,LLC.P2.degree
mix79.alth_d26.0,315086.0,2300009.0,4974162.0,33957745.0,101376.0,166371.0,15721890.0,2.296282067210517,5.466398220960699e-05,2219.0,2.3170077693488875,272.0,224.0,2355.0,412238.0,2146892.0,4974162.0,33957745.0,6566.0,35532.0,14948004.0,2.19663332235661,0.011035184569573428,192578.0,2.221061758744488,133.0,22667.0,197305.0,737093.0,1943485.0,4974174.0,33957745.0,289985.0,300678.0,10826364.0,1.214716453425232,0.0011846859921208193,17715.0,1.2256949596053535,1106.0,2497.0,22063.0,68345.0,1563189.0,4974162.0,33957745.0,2.0,423.0,13002635.0,1.6360136642111778,3.69914037668631e-05,388.0,1.6457061511064577,352.0,124.0,908.0,8136.0,32988.0,1199.0,1357820647.0,13263.0,13816.0,17549.0,22.0,22794.0,281890.0,2263225.0,4875898.0,33944190.0,99165.0,146376.0,15640145.0,2.341908300788901,4.536644833921278e-05,1753.0,2.3627754313154212,455.0,162.0,2125.0,332388.0,2055055.0,4875898.0,33944190.0,8745.0,38812.0,14793177.0,2.228014613923425,0.007658406955334257,213417.0,2.252790357796656,303.0,22663.0,194234.0,738324.0,1952513.0,4875903.0,33944190.0,343922.0,350223.0,10866713.0,1.2534982750887373,0.0015145087646598607,41975.0,1.2643395490025129,1880.0,2401.0,30932.0,66684.0,1541814.0,4875898.0,33944190.0,0.0,362.0,12891057.0,1.6599016222242549,1.623735110349038e-05,543.0,1.669936081517702,584.0,135.0,958.0,8072.0,40963.0,928.0,1329671069.0,12346.0,12479.0,113167.0,4.0,33435.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix79.alth_d26.1,281890.0,2263225.0,4875898.0,33944190.0,99165.0,146376.0,15640145.0,2.341908300788901,4.536644833921278e-05,1753.0,2.3627754313154212,455.0,162.0,2125.0,332388.0,2055055.0,4875898.0,33944190.0,8745.0,38812.0,14793177.0,2.228014613923425,0.007658406955334257,213417.0,2.252790357796656,303.0,22663.0,194234.0,738324.0,1952513.0,4875903.0,33944190.0,343922.0,350223.0,10866713.0,1.2534982750887373,0.0015145087646598607,41975.0,1.2643395490025129,1880.0,2401.0,30932.0,66684.0,1541814.0,4875898.0,33944190.0,0.0,362.0,12891057.0,1.6599016222242549,1.623735110349038e-05,543.0,1.669936081517702,584.0,135.0,958.0,8072.0,40963.0,928.0,1329671069.0,12346.0,12479.0,113167.0,4.0,33435.0,275862.0,2260406.0,4818736.0,34367979.0,97254.0,149667.0,15617933.0,2.370023176202224,2.7322721643625645e-05,0.0,2.3910386458191524,455.0,43.0,1099.0,291282.0,2031298.0,4818736.0,34367979.0,8322.0,38937.0,14826743.0,2.2677783136490564,0.011001567421675329,0.0,2.292936985964784,303.0,22659.0,183462.0,480312.0,1787780.0,4818762.0,34367979.0,251299.0,258801.0,11280826.0,1.358301364541349,0.0009875943677884675,0.0,1.3698651230336754,2370.0,1893.0,13534.0,54267.0,1533747.0,4818736.0,34367979.0,0.0,36.0,12863629.0,1.6780668208426441,0.0,0.0,1.6883705602465044,584.0,0.0,0.0,2151.0,7457.0,386.0,1316259126.0,3028.0,3252.0,14429.0,8.0,2263.0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2
mix79.alth_d26.2,275862.0,2260406.0,4818736.0,34367979.0,97254.0,149667.0,15617933.0,2.370023176202224,2.7322721643625645e-05,0.0,2.3910386458191524,455.0,43.0,1099.0,291282.0,2031298.0,4818736.0,34367979.0,8322.0,38937.0,14826743.0,2.2677783136490564,0.011001567421675329,0.0,2.292936985964784,303.0,22659.0,183462.0,480312.0,1787780.0,4818762.0,34367979.0,251299.0,258801.0,11280826.0,1.358301364541349,0.0009875943677884675,0.0,1.3698651230336754,2370.0,1893.0,13534.0,54267.0,1533747.0,4818736.0,34367979.0,0.0,36.0,12863629.0,1.6780668208426441,0.0,0.0,1.6883705602465044,584.0,0.0,0.0,2151.0,7457.0,386.0,1316259126.0,3028.0,3252.0,14429.0,8.0,2263.0,317089.0,2302056.0,4865048.0,34078477.0,102958.0,177387.0,15704878.0,2.3549072897122496,2.5274674229942156e-05,2659.0,2.3766242388564307,455.0,95.0,2488.0,327115.0,2069453.0,4865048.0,34078477.0,12476.0,42856.0,14907209.0,2.2528782860929635,0.0076894803783393575,215462.0,2.277882767035392,303.0,22755.0,196802.0,769656.0,1962115.0,4865061.0,34078477.0,408564.0,412466.0,10739953.0,1.2201505798180126,0.0015885348447128992,45465.0,1.2328297630800518,2896.0,2456.0,30012.0,62276.0,1566901.0,4865048.0,34078477.0,0.0,110.0,13195695.0,1.7238493844253953,0.0,0.0,1.7352283060722113,584.0,0.0,1.0,8289.0,45891.0,1001.0,1328899325.0,11372.0,11603.0,141574.0,7.0,38397.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix79.alth_d26.3,317089.0,2302056.0,4865048.0,34078477.0,102958.0,177387.0,15704878.0,2.3549072897122496,2.5274674229942156e-05,2659.0,2.3766242388564307,455.0,95.0,2488.0,327115.0,2069453.0,4865048.0,34078477.0,12476.0,42856.0,14907209.0,2.2528782860929635,0.0076894803783393575,215462.0,2.277882767035392,303.0,22755.0,196802.0,769656.0,1962115.0,4865061.0,34078477.0,408564.0,412466.0,10739953.0,1.2201505798180126,0.0015885348447128992,45465.0,1.2328297630800518,2896.0,2456.0,30012.0,62276.0,1566901.0,4865048.0,34078477.0,0.0,110.0,13195695.0,1.7238493844253953,0.0,0.0,1.7352283060722113,584.0,0.0,1.0,8289.0,45891.0,1001.0,1328899325.0,11372.0,11603.0,141574.0,7.0,38397.0,290315.0,2300389.0,4955699.0,34806047.0,93536.0,156440.0,15775606.0,2.303200416328756,5.805882217544689e-05,0.0,2.324011204070304,472.0,150.0,2081.0,303683.0,2088988.0,4955699.0,34806047.0,7161.0,38864.0,15236746.0,2.2651272807327483,0.011056763674689725,0.0,2.2902644006425734,306.0,23315.0,188629.0,517322.0,1806860.0,4955734.0,34806047.0,272031.0,276864.0,11329241.0,1.3007118622589509,0.0012728181416136026,4.0,1.3134088714204597,3751.0,2502.0,17812.0,66501.0,1587488.0,4955699.0,34806047.0,0.0,453.0,13324646.0,1.6978196214096135,3.8294339483914844e-07,0.0,1.708873763317748,619.0,7.0,456.0,2330.0,8440.0,419.0,1352318000.0,3551.0,3878.0,16289.0,28.0,2846.0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2
mix79.alth_d26.4,290315.0,2300389.0,4955699.0,34806047.0,93536.0,156440.0,15775606.0,2.303200416328756,5.805882217544689e-05,0.0,2.324011204070304,472.0,150.0,2081.0,303683.0,2088988.0,4955699.0,34806047.0,7161.0,38864.0,15236746.0,2.2651272807327483,0.011056763674689725,0.0,2.2902644006425734,306.0,23315.0,188629.0,517322.0,1806860.0,4955734.0,34806047.0,272031.0,276864.0,11329241.0,1.3007118622589509,0.0012728181416136026,4.0,1.3134088714204597,3751.0,2502.0,17812.0,66501.0,1587488.0,4955699.0,34806047.0,0.0,453.0,13324646.0,1.6978196214096135,3.8294339483914844e-07,0.0,1.708873763317748,619.0,7.0,456.0,2330.0,8440.0,419.0,1352318000.0,3551.0,3878.0,16289.0,28.0,2846.0,245428.0,2250626.0,4820842.0,33754107.0,95462.0,132898.0,15630968.0,2.369486284761044,6.480708975918367e-06,831.0,2.390863878135811,472.0,23.0,616.0,323222.0,2050188.0,4820842.0,33754107.0,11411.0,41392.0,14772544.0,2.2529771770159654,0.007639603548248513,211274.0,2.2779943835537444,306.0,22558.0,192996.0,750038.0,1945658.0,4820864.0,33754107.0,358188.0,361557.0,10728413.0,1.2400567616095373,0.0015323454688741642,45968.0,1.252345222765048,4252.0,2604.0,29731.0,58894.0,1545227.0,4820842.0,33754107.0,0.0,64.0,12920447.0,1.6868708827213172,0.0,0.0,1.6981479583856929,619.0,0.0,1.0,8276.0,47198.0,977.0,1316674000.0,10061.0,10112.0,145993.0,709.0,39409.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix79.alth_d26.5,245428.0,2250626.0,4820842.0,33754107.0,95462.0,132898.0,15630968.0,2.369486284761044,6.480708975918367e-06,831.0,2.390863878135811,472.0,23.0,616.0,323222.0,2050188.0,4820842.0,33754107.0,11411.0,41392.0,14772544.0,2.2529771770159654,0.007639603548248513,211274.0,2.2779943835537444,306.0,22558.0,192996.0,750038.0,1945658.0,4820864.0,33754107.0,358188.0,361557.0,10728413.0,1.2400567616095373,0.0015323454688741642,45968.0,1.252345222765048,4252.0,2604.0,29731.0,58894.0,1545227.0,4820842.0,33754107.0,0.0,64.0,12920447.0,1.6868708827213172,0.0,0.0,1.6981479583856929,619.0,0.0,1.0,8276.0,47198.0,977.0,1316674000.0,10061.0,10112.0,145993.0,709.0,39409.0,248004.0,2235561.0,4741166.0,33715765.0,97937.0,134205.0,15548055.0,2.4122770643339635,7.823669457448933e-06,0.0,2.434019817066097,472.0,21.0,493.0,285517.0,1998200.0,4741166.0,33715765.0,7311.0,37506.0,14590106.0,2.2682392896599697,0.01098560032052189,0.0,2.293395970527081,306.0,22290.0,181311.0,494060.0,1729023.0,4741183.0,33715765.0,214286.0,219141.0,10834592.0,1.3027885656385758,0.001362754260177371,0.0,1.3141707459931413,4994.0,2381.0,17740.0,55217.0,1513968.0,4741166.0,33715765.0,0.0,77.0,12620025.0,1.665903914775395,0.0,0.0,1.6766848070706657,619.0,0.0,0.0,2134.0,8827.0,501.0,1293123586.0,2802.0,2888.0,22443.0,157.0,2806.0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2
mix79.alth_d26.6,248004.0,2235561.0,4741166.0,33715765.0,97937.0,134205.0,15548055.0,2.4122770643339635,7.823669457448933e-06,0.0,2.434019817066097,472.0,21.0,493.0,285517.0,1998200.0,4741166.0,33715765.0,7311.0,37506.0,14590106.0,2.2682392896599697,0.01098560032052189,0.0,2.293395970527081,306.0,22290.0,181311.0,494060.0,1729023.0,4741183.0,33715765.0,214286.0,219141.0,10834592.0,1.3027885656385758,0.001362754260177371,0.0,1.3141707459931413,4994.0,2381.0,17740.0,55217.0,1513968.0,4741166.0,33715765.0,0.0,77.0,12620025.0,1.665903914775395,0.0,0.0,1.6766848070706657,619.0,0.0,0.0,2134.0,8827.0,501.0,1293123586.0,2802.0,2888.0,22443.0,157.0,2806.0,252161.0,2233982.0,4735699.0,33559195.0,98286.0,135287.0,15541884.0,2.415959924817857,2.7894771397245696e-05,1345.0,2.437688712901728,488.0,75.0,1223.0,322579.0,2014278.0,4735699.0,33559195.0,10627.0,40249.0,14497620.0,2.249796703717867,0.007674216545070612,209759.0,2.274769996995164,310.0,22169.0,190570.0,704885.0,1872541.0,4735716.0,33559195.0,358646.0,363583.0,10520833.0,1.2380736091437916,0.0017314242948570477,44947.0,1.2497062746161298,5899.0,2527.0,32910.0,64879.0,1521276.0,4735699.0,33559195.0,0.0,447.0,12858324.0,1.7290087482333654,7.872757346660337e-07,197.0,1.7402134299498342,647.0,9.0,459.0,7344.0,42556.0,911.0,1293985602.0,9813.0,9901.0,123078.0,3912.0,35453.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix79.alth_d26.7,252161.0,2233982.0,4735699.0,33559195.0,98286.0,135287.0,15541884.0,2.415959924817857,2.7894771397245696e-05,1345.0,2.437688712901728,488.0,75.0,1223.0,322579.0,2014278.0,4735699.0,33559195.0,10627.0,40249.0,14497620.0,2.249796703717867,0.007674216545070612,209759.0,2.274769996995164,310.0,22169.0,190570.0,704885.0,1872541.0,4735716.0,33559195.0,358646.0,363583.0,10520833.0,1.2380736091437916,0.0017314242948570477,44947.0,1.2497062746161298,5899.0,2527.0,32910.0,64879.0,1521276.0,4735699.0,33559195.0,0.0,447.0,12858324.0,1.7290087482333654,7.872757346660337e-07,197.0,1.7402134299498342,647.0,9.0,459.0,7344.0,42556.0,911.0,1293985602.0,9813.0,9901.0,123078.0,3912.0,35453.0,232145.0,2222408.0,4719482.0,33847701.0,98660.0,126369.0,15523970.0,2.423047910766478,1.0197779127661577e-06,0.0,2.444818520337613,488.0,0.0,63.0,283633.0,1988398.0,4719482.0,33847701.0,6474.0,36566.0,14523930.0,2.268320336850527,0.010886618443132793,0.0,2.2934849629683938,310.0,22149.0,179098.0,476595.0,1724166.0,4719496.0,33847701.0,226971.0,231459.0,10897353.0,1.3259875630787694,0.0013288503877981485,0.0,1.337989692119667,6562.0,2403.0,16035.0,61542.0,1513028.0,4719482.0,33847701.0,0.0,161.0,12751697.0,1.7109053493582558,0.0,0.0,1.7225409483498402,647.0,0.0,0.0,1918.0,7330.0,427.0,1288410396.0,2451.0,2461.0,18180.0,603.0,2058.0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2
mix79.alth_d26.8,232145.0,2222408.0,4719482.0,33847701.0,98660.0,126369.0,15523970.0,2.423047910766478,1.0197779127661577e-06,0.0,2.444818520337613,488.0,0.0,63.0,283633.0,1988398.0,4719482.0,33847701.0,6474.0,36566.0,14523930.0,2.268320336850527,0.010886618443132793,0.0,2.2934849629683938,310.0,22149.0,179098.0,476595.0,1724166.0,4719496.0,33847701.0,226971.0,231459.0,10897353.0,1.3259875630787694,0.0013288503877981485,0.0,1.337989692119667,6562.0,2403.0,16035.0,61542.0,1513028.0,4719482.0,33847701.0,0.0,161.0,12751697.0,1.7109053493582558,0.0,0.0,1.7225409483498402,647.0,0.0,0.0,1918.0,7330.0,427.0,1288410396.0,2451.0,2461.0,18180.0,603.0,2058.0,705731.0,2552588.0,5082094.0,35327911.0,85680.0,370641.0,15837794.0,2.2473303327329246,7.228891721822654e-05,13312.0,2.2653827339675336,490.0,552.0,12657.0,338887.0,2160356.0,5082094.0,35327911.0,11258.0,42806.0,15576200.0,2.2537467823302757,0.007641356019123,224366.0,2.2787364814582336,310.0,23685.0,204017.0,616698.0,1926866.0,5082108.0,35327911.0,332224.0,335972.0,11559017.0,1.2909097956989501,0.00139292720961819,42751.0,1.3029319723232957,7259.0,2591.0,30966.0,62735.0,1625166.0,5082094.0,35327911.0,0.0,88.0,13636538.0,1.6909207110297448,0.0,0.0,1.7017434152142799,647.0,0.0,1.0,9283.0,50076.0,955.0,1385018549.0,18968.0,20052.0,212234.0,14417.0,42188.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
mix79.alth_d26.9,705731.0,2552588.0,5082094.0,35327911.0,85680.0,370641.0,15837794.0,2.2473303327329246,7.228891721822654e-05,13312.0,2.2653827339675336,490.0,552.0,12657.0,338887.0,2160356.0,5082094.0,35327911.0,11258.0,42806.0,15576200.0,2.2537467823302757,0.007641356019123,224366.0,2.2787364814582336,310.0,23685.0,204017.0,616698.0,1926866.0,5082108.0,35327911.0,332224.0,335972.0,11559017.0,1.2909097956989501,0.00139292720961819,42751.0,1.3029319723232957,7259.0,2591.0,30966.0,62735.0,1625166.0,5082094.0,35327911.0,0.0,88.0,13636538.0,1.6909207110297448,0.0,0.0,1.7017434152142799,647.0,0.0,1.0,9283.0,50076.0,955.0,1385018549.0,18968.0,20052.0,212234.0,14417.0,42188.0,235657.0,2224116.0,4724546.0,33563167.0,97934.0,125328.0,15530361.0,2.4205661242371224,3.772067871394914e-05,0.0,2.4424209225606015,502.0,82.0,427.0,288061.0,1991050.0,4724546.0,33563167.0,5415.0,35334.0,14528076.0,2.2657008736924142,0.010941329696599495,0.0,2.2908067780480916,313.0,22136.0,180081.0,491242.0,1704927.0,4724557.0,33563167.0,239255.0,243759.0,10701471.0,1.2808305625268146,0.0015542740006372186,0.0,1.2928543353376836,8282.0,2482.0,19805.0,61916.0,1510105.0,4724546.0,33563167.0,0.0,377.0,12645048.0,1.6835564729394106,4.109827748899388e-07,0.0,1.694167227919889,677.0,10.0,451.0,1938.0,7678.0,455.0,1291047867.0,2600.0,2606.0,16856.0,1859.0,2214.0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2
