
---------- Begin Simulation Statistics ----------
simSeconds                                   0.022334                       # Number of seconds simulated (Second)
simTicks                                  22334064480                       # Number of ticks simulated (Tick)
finalTick                                8485279701717                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6596.48                       # Real time elapsed on the host (Second)
hostTickRate                                  3385754                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   71700024                       # Number of bytes of host memory used (Byte)
simInsts                                    434277829                       # Number of instructions simulated (Count)
simOps                                      496881151                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    65835                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      75325                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 8485279701717                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     55602727                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         55602727                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     55608036                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        55608036                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data      1114740                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        1114740                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data      1114773                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       1114773                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   8030193406                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   8030193406                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data   8030193406                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total   8030193406                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     56717467                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     56717467                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     56722809                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     56722809                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::switch_cpus0.data     0.019654                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.019654                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::switch_cpus0.data     0.019653                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.019653                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::switch_cpus0.data  7203.646954                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.demandAvgMissLatency::total  7203.646954                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::switch_cpus0.data  7203.433709                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::total  7203.433709                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.blockedCycles::no_mshrs        27309                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs         1032                       # number of times access was blocked (Count)
