
---------- Begin Simulation Statistics ----------
simSeconds                                   0.053387                       # Number of seconds simulated (Second)
simTicks                                  53386875906                       # Number of ticks simulated (Tick)
finalTick                                7057346154222                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  13968.02                       # Real time elapsed on the host (Second)
hostTickRate                                  3822078                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   71697564                       # Number of bytes of host memory used (Byte)
simInsts                                    785687219                       # Number of instructions simulated (Count)
simOps                                      824315949                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    56249                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      59015                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7057346154222                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     51523560                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         51523560                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     51523629                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        51523629                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data      8623847                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        8623847                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data      8623929                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       8623929                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data  73544528914                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total  73544528914                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data  73544528914                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total  73544528914                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     60147407                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     60147407                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     60147558                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     60147558                       # number of overall (read+write) accesses (Count)
