
---------- Begin Simulation Statistics ----------
simSeconds                                   0.024491                       # Number of seconds simulated (Second)
simTicks                                  24491409579                       # Number of ticks simulated (Tick)
finalTick                                7269833470809                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   6972.65                       # Real time elapsed on the host (Second)
hostTickRate                                  3512496                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   71696508                       # Number of bytes of host memory used (Byte)
simInsts                                    450682498                       # Number of instructions simulated (Count)
simOps                                      479579216                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    64636                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      68780                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 7269833470809                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                               0                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.dcache.demandHits::switch_cpus0.data     34843721                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         34843721                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::switch_cpus0.data     34843745                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        34843745                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::switch_cpus0.data       142293                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total         142293                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::switch_cpus0.data       142308                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total        142308                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::switch_cpus0.data   1130329175                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total   1130329175                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::switch_cpus0.data   1130329175                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total   1130329175                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::switch_cpus0.data     34986014                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     34986014                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::switch_cpus0.data     34986053                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     34986053                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::switch_cpus0.data     0.004067                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.004067                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::switch_cpus0.data     0.004068                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.004068                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::switch_cpus0.data  7943.673793                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.demandAvgMissLatency::total  7943.673793                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::switch_cpus0.data  7942.836488                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.overallAvgMissLatency::total  7942.836488                       # average overall miss latency ((Cycle/Count))
system.cpu0.dcache.blockedCycles::no_mshrs         1931                       # number of cycles access was blocked (Cycle)
